mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_24126,C(C1CO1)C1=NC=CN1,2.8036,74.57,-0.2143,0.0328,0.247,1284.0276,0.1382,28.727,-418.026331,-418.01863,-418.017685,-418.059329
gdb_24430,c1coc2c1NCCC2,1.4884,78.05,-0.186,0.0293,0.2152,1072.9391,0.15178,28.499,-401.985105,-401.978083,-401.977139,-402.016393
gdb_25676,CC#Cc1ncccn1,0.7566,89.27,-0.2455,-0.0453,0.2003,1467.5559,0.113784,28.431,-379.701939,-379.693811,-379.692867,-379.736652
gdb_25680,CC#CC1=CNC(=N)O1,3.5847,87.02,-0.189,-0.0114,0.1776,1584.3705,0.112105,31.221,-416.814081,-416.805186,-416.804242,-416.849548
gdb_25724,CC(=O)c1c(nc[nH]1)O,5.784,71.88,-0.2224,-0.0459,0.1765,1100.9853,0.11349,29.301,-454.019367,-454.011339,-454.010395,-454.052335
gdb_25738,c1nc(c(o1)C(=O)N)N,2.3593,68.15,-0.211,-0.0265,0.1845,1071.9398,0.102556,29.993,-470.079226,-470.071125,-470.070181,-470.11184
gdb_25805,CC(=O)c1ncc(o1)N,4.2307,75.85,-0.2168,-0.0502,0.1667,1247.9431,0.112118,30.673,-453.99954,-453.990937,-453.989993,-454.033521
gdb_26006,CC(=O)Nc1cocn1,2.1878,69.3,-0.2225,-0.0043,0.2182,1304.6326,0.113227,29.0,-454.013195,-454.004977,-454.004033,-454.047519
gdb_26223,CC(C)c1cnc(o1)N,1.9745,79.14,-0.1991,0.0328,0.2319,1315.5295,0.159756,34.184,-419.257174,-419.247988,-419.247044,-419.29125
gdb_26274,CC(O)C1=CC=CC=C1,1.3711,84.95,-0.2401,-0.0002,0.2399,1281.8881,0.160836,32.268,-385.959275,-385.950902,-385.949958,-385.992855
gdb_26546,Cc1c([nH]cnc1=O)O,7.6504,71.21,-0.2292,-0.0208,0.2084,1062.9925,0.112873,30.576,-454.006477,-453.998058,-453.997114,-454.039579
gdb_26635,Cc1c(coc1N)C#C,1.1924,81.15,-0.2134,-0.0026,0.2108,1217.3048,0.122861,33.334,-400.75187,-400.742633,-400.741688,-400.786807
gdb_26787,Cc1c(nc([nH]1)C#N)O,4.712,76.46,-0.2191,-0.0398,0.1793,1238.3668,0.10187,29.846,-432.929231,-432.920929,-432.919985,-432.962383
gdb_26833,Cc1c([nH]c(n1)C=O)O,6.0695,77.14,-0.217,-0.0486,0.1684,1276.3273,0.111774,30.927,-453.996511,-453.987753,-453.986809,-454.030729
gdb_27136,c1[nH]c(c(n1)O)OC=O,3.7078,62.34,-0.2142,-0.0096,0.2047,1174.4283,0.089359,28.209,-489.927948,-489.920005,-489.919061,-489.961266
gdb_27275,c1c2c(c(o1)O)NCC2,1.142,71.94,-0.1801,0.0301,0.2101,1075.9048,0.12661,28.815,-437.897576,-437.890111,-437.889166,-437.929391
gdb_28203,Cc1cc2c(o1)CCO2,0.7445,76.93,-0.1843,0.0217,0.206,1186.0286,0.137216,29.035,-421.847936,-421.840108,-421.839163,-421.880583
gdb_28611,c1c([nH]c(n1)O)N2CC2,2.2104,72.49,-0.1854,0.053,0.2384,1261.5978,0.126159,29.581,-434.07119,-434.063393,-434.062449,-434.103864
gdb_28958,Cc1ccccc1C#N,4.2589,85.94,-0.2595,-0.0495,0.21,1136.6121,0.126354,29.228,-363.708036,-363.700186,-363.699242,-363.740712
gdb_29094,Cc1coc(=O)c(=O)o1,5.563,63.69,-0.255,-0.077,0.178,1084.2615,0.087975,27.903,-493.758497,-493.750757,-493.749813,-493.79122
gdb_29212,c1c(c(coc1=O)O)N,6.3352,69.59,-0.2087,-0.0309,0.1778,1111.658,0.101126,30.564,-473.881615,-473.873624,-473.87268,-473.913813
gdb_29272,Cc1cc(oc1)C2CC2,0.5436,85.34,-0.1994,0.0264,0.2258,1406.9537,0.15979,31.925,-385.916572,-385.908094,-385.90715,-385.950113
gdb_29344,Cc1coc(c1C#C)C,0.1621,84.77,-0.2105,-0.0001,0.2103,1198.2845,0.133969,33.644,-384.707684,-384.698455,-384.697511,-384.741615
gdb_29399,Cc1cc([nH]c1)OC=O,3.3838,74.7,-0.211,-0.0068,0.2043,1456.1535,0.123778,31.018,-437.943351,-437.934676,-437.933732,-437.97738
gdb_29509,Cc1c[nH]c2c1NCC2,2.1593,83.56,-0.1692,0.0514,0.2206,1153.0953,0.162445,31.474,-382.100929,-382.092708,-382.091764,-382.133613
gdb_29720,Cn1c(c(nc1O)N)N,1.2935,71.98,-0.1759,0.0641,0.24,1157.6874,0.137347,34.287,-451.358331,-451.348852,-451.347908,-451.392318
gdb_29742,Cc1ccc(n1C)C=O,5.1859,86.7,-0.2151,-0.039,0.1761,1256.075,0.147476,32.482,-402.007871,-401.998833,-401.997889,-402.041808
gdb_30119,CN1CC1C1=NC=CO1,1.2988,76.37,-0.2251,-0.0049,0.2201,1158.7058,0.137243,29.05,-418.00519,-417.997405,-417.996461,-418.038027
gdb_30369,CN=C(c1cnco1)N,2.8357,77.06,-0.2324,-0.0294,0.203,1291.4924,0.125239,30.462,-434.097653,-434.089226,-434.088282,-434.131211
gdb_30405,CN=c1ccocc1N,1.4973,84.04,-0.1917,-0.0207,0.171,1175.0574,0.137308,31.63,-418.029671,-418.02138,-418.020436,-418.062392
gdb_30887,Cc1[nH]c(c(n1)O)OC,2.1832,73.58,-0.1765,0.0394,0.216,1267.4361,0.135186,33.57,-455.175138,-455.165625,-455.164681,-455.210003
gdb_30895,c1c(c([nH]c1N)CO)N,2.5893,78.75,-0.1646,0.0447,0.2094,1307.2288,0.148773,35.745,-435.285194,-435.275539,-435.274595,-435.319683
gdb_31021,CCc1c([nH]c(n1)O)C,2.0793,79.54,-0.1905,0.0537,0.2441,1325.7395,0.159438,34.8,-419.269632,-419.260153,-419.259209,-419.304114
gdb_31052,CNc1c([nH]c(n1)O)N,2.6567,73.36,-0.1624,0.0614,0.2238,1260.2204,0.137303,34.12,-451.35283,-451.343572,-451.342628,-451.386697
gdb_31239,CCc1cc[nH]c1NC,1.2486,86.58,-0.1851,0.0533,0.2384,1308.1239,0.1835,35.833,-383.302977,-383.293202,-383.292258,-383.33836
gdb_31416,CNc1cc[nH]c(=O)n1,6.1188,76.97,-0.2231,-0.0231,0.2,1191.5792,0.126332,30.432,-434.146444,-434.137937,-434.136993,-434.181026
gdb_31554,Cc1c(nc(o1)NC)O,2.1972,74.21,-0.1787,0.0405,0.2193,1320.6017,0.135606,33.384,-455.186499,-455.177139,-455.176195,-455.220613
gdb_31791,Cc1cnc(n1C)OC,2.485,79.75,-0.1893,0.0535,0.2427,1268.718,0.159146,33.92,-419.249347,-419.239617,-419.238672,-419.28432
gdb_31798,Cc1ccc(cn1)CO,0.9818,82.87,-0.2461,-0.0236,0.2225,1393.7703,0.148656,31.639,-402.011206,-402.002472,-402.001528,-402.045792
gdb_32203,CCc1ccccc1N,1.6043,90.63,-0.1968,0.0105,0.2073,1236.8734,0.173258,33.806,-366.089015,-366.080404,-366.07946,-366.121934
gdb_32453,Cc1c(c(co1)OC)N,1.6063,76.75,-0.1854,0.0359,0.2213,1289.3473,0.146621,34.493,-439.099472,-439.089764,-439.08882,-439.134192
gdb_32485,CNc1cc(oc1)C=O,5.4323,79.84,-0.21,-0.0533,0.1568,1456.3485,0.124303,30.487,-437.914125,-437.905703,-437.904759,-437.947467
gdb_32712,CNC=Nc1ncco1,3.174,82.23,-0.1961,-0.0111,0.185,1483.3426,0.125394,29.902,-434.107541,-434.098824,-434.09788,-434.142714
gdb_32858,CCOc1cc(co1)N,1.1107,77.13,-0.1765,0.051,0.2275,1569.7912,0.147042,33.791,-439.10182,-439.092502,-439.091558,-439.136985
gdb_33091,CCOc1cc([nH]c1)C,2.2402,84.73,-0.181,0.0523,0.2333,1667.6847,0.17032,35.365,-403.185463,-403.175698,-403.174754,-403.220526
gdb_33150,CCCn1ccc(c1)N,1.7649,87.58,-0.1708,0.053,0.2238,1653.6188,0.183466,35.958,-383.30426,-383.294519,-383.293575,-383.339611
gdb_33337,C#CC#CC1CC2CC12,1.476,95.53,-0.2378,-0.0115,0.2263,1574.5124,0.135266,31.854,-347.470352,-347.462004,-347.46106,-347.503744
gdb_34265,N#CC12NC3COC1C23,4.8356,70.48,-0.2372,0.0006,0.2378,996.0482,0.114919,26.265,-416.7604,-416.753739,-416.752795,-416.791475
gdb_35022,N#CC1C2COC12C#N,4.486,68.88,-0.2872,-0.0314,0.2558,1053.7097,0.089311,27.259,-415.577617,-415.570103,-415.569159,-415.609956
gdb_35128,C#CC1CC(O1)C1CN1,1.8504,78.47,-0.2442,0.0148,0.259,1366.1051,0.147246,31.822,-401.862007,-401.853397,-401.852453,-401.896144
gdb_35285,N#CC1CN1CC1CN1,1.5887,78.32,-0.2511,0.0072,0.2583,1469.4808,0.148172,31.489,-398.074449,-398.065745,-398.064801,-398.108971
gdb_35713,N#CC1CCC1C1CN1,5.3635,79.1,-0.2506,0.0244,0.275,1178.9568,0.160954,31.485,-382.042428,-382.034035,-382.033091,-382.075928
gdb_36166,C#CCC12NC3C1NC23,1.414,77.63,-0.2271,0.0486,0.2757,1108.6281,0.135959,29.884,-380.716048,-380.708413,-380.707469,-380.748491
gdb_36714,N#CCOC1CN=CO1,3.9131,66.83,-0.2767,-0.0003,0.2764,1398.4262,0.113065,28.125,-453.957142,-453.949062,-453.948118,-453.991265
gdb_36734,C1CCC(C1)CCC#N,4.3767,86.8,-0.311,0.0388,0.3497,1808.9672,0.195931,34.207,-367.254318,-367.244843,-367.243898,-367.290623
gdb_37104,C1C23CC=CC12C1OC31,1.8904,75.01,-0.2089,0.0091,0.218,899.0244,0.137185,27.353,-384.605847,-384.599422,-384.598478,-384.636142
gdb_37193,C1C2C1C13CCC21CC3,0.1404,84.26,-0.2086,0.0773,0.2859,943.0242,0.184601,30.529,-349.871215,-349.864164,-349.86322,-349.901993
gdb_37252,C1OC11CC2C3NC3C12,2.9384,74.58,-0.2263,0.0648,0.2911,990.7826,0.14848,28.691,-401.849949,-401.842961,-401.842017,-401.88121
gdb_37261,O1C2C1C1C3C4C2C4C13,2.0821,72.4,-0.2189,0.069,0.2879,826.3715,0.138938,25.436,-384.611486,-384.605724,-384.60478,-384.641203
gdb_37305,O1C2C1C1C=CC3C2C13,1.794,73.68,-0.2205,0.0159,0.2364,813.4185,0.138983,25.614,-384.651616,-384.645751,-384.644807,-384.68145
gdb_37359,C1C2C3CC(CCO3)N12,1.2046,76.47,-0.2233,0.0819,0.3052,904.1837,0.175386,28.311,-403.119162,-403.11263,-403.111686,-403.149575
gdb_37700,C1N=CN2C3C4OC13C24,0.5721,67.73,-0.2319,-0.0157,0.2162,808.5123,0.114291,24.379,-416.674624,-416.668889,-416.667944,-416.704368
gdb_37913,C1C2C3OC=NCC1C23,2.4145,75.54,-0.2341,0.0339,0.2681,925.1971,0.150835,27.554,-401.918435,-401.911626,-401.910682,-401.949558
gdb_38057,C1CC2C3OC2(C1)C=C3,1.9907,78.02,-0.2312,-0.0035,0.2277,932.4766,0.161647,28.602,-385.824072,-385.817334,-385.81639,-385.854956
gdb_38122,C1CC23CC1C=CC2N3,1.8489,82.36,-0.2259,0.0043,0.2302,928.6313,0.175542,28.909,-365.982944,-365.976319,-365.975375,-366.013371
gdb_38313,C1C2OC1C1OCC2O1,1.9882,64.97,-0.2404,0.0601,0.3004,812.889,0.139921,24.868,-458.919574,-458.913858,-458.912914,-458.949356
gdb_38481,C1N2CC11CC3OC3C21,2.734,75.2,-0.2238,0.0635,0.2873,906.4726,0.150444,26.713,-401.827017,-401.820849,-401.819905,-401.857128
gdb_38893,C1CC2=CC3OC3CC12,2.173,81.02,-0.2372,0.0057,0.243,1086.3648,0.161539,29.062,-385.868431,-385.861284,-385.86034,-385.899959
gdb_39159,C1C2CCC3=CCOC123,1.5169,82.4,-0.2046,0.0207,0.2253,1009.8087,0.161618,29.11,-385.887714,-385.880612,-385.879668,-385.919013
gdb_39413,C1C2CCCC3OC3C12,1.6784,81.04,-0.2519,0.0837,0.3356,1039.3971,0.185655,30.929,-387.069994,-387.062439,-387.061495,-387.101653
gdb_39509,C1CCC2OC2COC1,2.7008,77.76,-0.2449,0.0781,0.323,1106.4411,0.184837,31.622,-424.207594,-424.199667,-424.198723,-424.239836
gdb_39600,C1C=CC2OCOCC12,1.9333,75.82,-0.2421,0.0115,0.2536,1090.754,0.162707,28.441,-423.0277,-423.020784,-423.019839,-423.058794
gdb_39900,C1NC11C2COC1CO2,1.7165,70.67,-0.2402,0.0659,0.3061,922.6606,0.150307,27.959,-439.043084,-439.036179,-439.035235,-439.074154
gdb_40191,C1CC11CCC2CCC12,0.1506,88.47,-0.2573,0.0789,0.3362,1134.5129,0.208523,32.609,-351.15057,-351.14263,-351.141686,-351.183053
gdb_40351,C1NC1C12CC(O1)C=C2,0.9271,75.23,-0.2317,0.0038,0.2355,1066.4303,0.148783,29.117,-401.864807,-401.857507,-401.856563,-401.897247
gdb_41235,C1OC2C3C4CC12CN34,2.3608,73.08,-0.2422,0.0667,0.3089,854.2416,0.151837,25.696,-401.881951,-401.876081,-401.875137,-401.911774
gdb_41240,C1CC23CC4C(OC24)C13,1.5561,78.01,-0.2366,0.0757,0.3123,878.1943,0.16235,27.041,-385.816139,-385.810003,-385.809059,-385.846185
gdb_41403,C1CC23OCC2CCC13,1.5958,81.08,-0.2363,0.07,0.3063,1037.8718,0.185178,30.202,-387.077988,-387.070488,-387.069544,-387.110216
gdb_42319,C1CCC(C1)C(=O)C#N,3.905,77.06,-0.2906,-0.0816,0.209,1289.4485,0.148527,31.08,-401.988808,-401.980133,-401.979189,-402.023817
gdb_42350,C#CCC(=O)C#CC#C,3.2509,91.56,-0.2682,-0.0845,0.1838,1850.642,0.084474,33.025,-382.209144,-382.199638,-382.198694,-382.244556
gdb_42623,O=C1C2C3CC(N23)C1=O,4.3817,66.33,-0.2391,-0.0928,0.1463,895.4211,0.102197,25.382,-436.667036,-436.660509,-436.659565,-436.698062
gdb_42889,O=C1C2CCOCC1N2,2.6715,71.63,-0.2433,-0.0165,0.2268,962.5455,0.150055,29.009,-439.075846,-439.068541,-439.067597,-439.107432
gdb_43445,N=C1CC2(CO2)C(=O)O1,2.6073,64.17,-0.2834,-0.034,0.2493,1048.9144,0.100767,27.335,-473.850028,-473.842648,-473.841704,-473.882605
gdb_43486,N=C1OC(=O)C2CNC12,3.4901,66.78,-0.2536,-0.0173,0.2363,984.0263,0.114978,26.678,-453.967595,-453.960599,-453.959655,-453.999337
gdb_43501,N=C1CC(=O)NC(=O)O1,0.7653,62.24,-0.2846,-0.0466,0.238,1060.2704,0.090467,26.759,-489.974766,-489.967444,-489.9665,-490.007264
gdb_43526,O=C1CC(C#C)C(=O)C1,1.3778,71.15,-0.2475,-0.0508,0.1967,1106.8412,0.110152,30.774,-420.636905,-420.62852,-420.627576,-420.670836
gdb_43689,N=C1CC(CCC#C)O1,2.3224,80.34,-0.263,0.0255,0.2885,1689.8937,0.146279,33.227,-401.919968,-401.910891,-401.909946,-401.95471
gdb_43922,C1CC2(C1)C=CC(=O)O2,4.8022,75.7,-0.2654,-0.0435,0.222,1133.1575,0.137093,28.661,-421.869889,-421.862539,-421.861595,-421.901846
gdb_44064,O=C1CC23CC1C2CO3,2.0148,72.66,-0.239,-0.0166,0.2224,959.3459,0.136933,27.75,-421.729841,-421.723193,-421.722249,-421.760673
gdb_44236,O=C1NC2C1OC21CC1,4.3218,69.73,-0.2361,0.007,0.2432,1060.7973,0.124494,28.51,-437.85546,-437.848149,-437.847205,-437.887322
gdb_44329,O=C1CC2C3C=CC1N23,2.7377,72.04,-0.2252,-0.0346,0.1906,879.6043,0.126869,25.955,-400.754013,-400.747693,-400.746749,-400.784642
gdb_44350,O=C1CN2C3CC(=C1)C23,3.5015,76.67,-0.2243,-0.0634,0.1608,954.9223,0.124977,27.128,-400.666083,-400.65939,-400.658446,-400.697063
gdb_44565,N=C1OC2C3NC3CC12,4.1514,71.95,-0.2462,0.0331,0.2794,946.4169,0.139164,27.173,-417.98829,-417.98158,-417.980635,-418.019427
gdb_44968,O=C1OC2CC1NCC2,3.469,70.2,-0.2278,0.01,0.2377,927.656,0.152372,27.673,-439.133106,-439.126341,-439.125397,-439.164068
gdb_45022,N=C1OC(=O)CC2CC12,3.3511,71.22,-0.2727,-0.018,0.2547,1013.6979,0.125923,28.179,-437.929426,-437.922137,-437.921193,-437.961447
gdb_45153,O=C1NC2CC3(CN3)C12,5.0453,73.15,-0.2373,0.0269,0.2641,1041.9844,0.137419,29.048,-417.9797,-417.972288,-417.971343,-418.011749
gdb_46148,O=C1CCC(NC1)C#N,2.462,73.13,-0.2357,-0.0347,0.201,1280.0167,0.137684,30.375,-418.038034,-418.029887,-418.028943,-418.071143
gdb_46149,O=C1CCC(OC1)C#C,2.6756,75.15,-0.2376,-0.0265,0.2111,1288.7043,0.1349,31.573,-421.808548,-421.800157,-421.799213,-421.841782
gdb_46806,N=C1NCC2OC12C#N,6.8724,68.58,-0.252,-0.0217,0.2303,998.7008,0.102018,28.173,-432.86345,-432.85586,-432.854916,-432.895607
gdb_47493,O=C1CC2(CO2)CCN1,3.9729,72.35,-0.2402,0.0295,0.2698,1121.1933,0.149402,30.352,-439.1142,-439.106323,-439.105379,-439.146831
gdb_47804,O=C1CCOCC2CC12,2.2917,75.99,-0.2373,-0.0135,0.2238,1070.6424,0.161285,30.316,-423.036274,-423.028559,-423.027615,-423.068551
gdb_48255,O=CC(CC#N)N1CC1,3.3361,73.4,-0.2601,-0.0472,0.2129,1278.8931,0.134001,32.137,-417.993192,-417.984004,-417.98306,-418.028188
gdb_48365,O=CC1(CN1)C1CCO1,1.8241,72.59,-0.251,-0.0374,0.2136,1180.0359,0.147374,30.858,-439.044931,-439.036363,-439.035418,-439.078999
gdb_48387,O=CC1(OC1C#N)C=O,3.8902,61.92,-0.2792,-0.0928,0.1864,1095.3399,0.073649,28.754,-472.606273,-472.597738,-472.596794,-472.640138
gdb_49328,O=CC1C(=O)NC11CC1,3.3149,71.31,-0.2516,-0.0336,0.218,1098.2137,0.122603,30.814,-437.89295,-437.884473,-437.883529,-437.926763
gdb_49663,O=CN1C2CC3CC3C12,3.8678,75.57,-0.2439,0.0141,0.258,992.9414,0.149421,28.764,-401.934135,-401.926795,-401.925851,-401.966068
gdb_49991,O=CC1CC11CC2NC12,4.9321,78.77,-0.2358,-0.0126,0.2232,1213.9548,0.147227,30.59,-401.892774,-401.884817,-401.883873,-401.925575
gdb_50540,O=CN1CCC1C1CO1,2.4054,74.48,-0.2466,0.0184,0.265,1340.5675,0.14734,30.684,-439.066926,-439.058204,-439.05726,-439.101741
gdb_50997,N=COC1(CC1)C1OC1,2.1786,74.48,-0.2519,0.0156,0.2675,1309.131,0.145827,32.422,-439.031226,-439.022321,-439.021377,-439.065619
gdb_51011,O=COC1(CC1)C1CN1,3.6212,73.67,-0.2463,-0.0074,0.2389,1233.2531,0.146591,32.111,-439.052486,-439.043713,-439.042769,-439.086528
gdb_51515,O=CCC1CC(=O)C=C1,2.5058,76.31,-0.2443,-0.0537,0.1906,1438.5619,0.134913,30.429,-421.870202,-421.861626,-421.860682,-421.905353
gdb_51772,N=COC1CNC1C=O,4.6936,71.31,-0.2415,-0.0361,0.2054,1223.9823,0.134399,31.488,-455.112279,-455.103078,-455.102134,-455.147971
gdb_52650,CC#CC(C)C(C)(C)O,1.2402,90.77,-0.2396,0.0549,0.2945,1554.0482,0.200983,42.892,-388.278705,-388.26671,-388.265765,-388.316541
gdb_52703,CC#CC(O)CC(N)=O,4.1982,78.61,-0.2351,0.0209,0.2559,1802.8922,0.145184,36.973,-439.09557,-439.084867,-439.083923,-439.133257
gdb_52998,CC#CC12NC1CC2C,1.822,91.66,-0.2117,0.0392,0.2508,1490.4427,0.169961,35.02,-365.954118,-365.944495,-365.943551,-365.990051
gdb_53012,CC#CC12CC1OCO2,1.3498,78.79,-0.2198,0.0353,0.2551,1404.9729,0.134634,31.327,-421.773718,-421.765005,-421.764061,-421.808307
gdb_53074,CC#CC1=CCC(C)C1,0.264,100.16,-0.211,-0.0052,0.2059,1832.101,0.181771,35.739,-349.962787,-349.952817,-349.951873,-349.999885
gdb_54421,CC12CC1(CC2)C(N)=O,3.1567,80.67,-0.2379,0.0258,0.2637,1138.8188,0.170925,34.986,-403.170163,-403.161055,-403.160111,-403.203667
gdb_54454,CC(=O)C12CC1N1CC21,2.4738,76.91,-0.2305,-0.0182,0.2124,1108.4638,0.146392,31.348,-401.881549,-401.873413,-401.872469,-401.914404
gdb_54664,NC(=O)C1=CCC2CC12,3.6265,78.91,-0.2367,-0.0245,0.2122,1188.0937,0.149298,31.256,-401.986273,-401.978269,-401.977325,-402.018967
gdb_54955,CC1(CC1C(N)=O)C#N,3.2938,74.9,-0.2664,-0.0058,0.2606,1247.2517,0.135204,34.255,-418.053568,-418.044118,-418.043174,-418.087886
gdb_55284,CC1(C)OCC1C(N)=O,4.3488,75.12,-0.2423,0.0169,0.2593,1177.4551,0.168999,36.634,-440.312878,-440.302823,-440.301879,-440.348144
gdb_55563,CC(=O)CC(=O)CC#C,1.9534,76.17,-0.2544,-0.0481,0.2062,1449.5348,0.131011,35.292,-421.829821,-421.819629,-421.818685,-421.8666
gdb_55911,CC(=N)OC1CC2CC12,1.0109,80.43,-0.2519,0.0349,0.2867,1346.0135,0.170814,33.019,-403.13276,-403.123918,-403.122974,-403.167041
gdb_56110,C(CC(=O)N)C(=O)C#N,5.4718,68.14,-0.2664,-0.0855,0.1809,1657.8818,0.110163,33.051,-454.002141,-453.992294,-453.99135,-454.038956
gdb_56244,C(COC(=O)N)C(=O)N,5.1835,66.25,-0.2508,0.0272,0.278,1831.2924,0.134382,35.432,-492.361761,-492.351195,-492.350251,-492.400482
gdb_56428,CC(C#C)C(=O)C(N)=N,2.5612,77.01,-0.249,-0.0588,0.1902,1299.2789,0.133377,36.279,-417.999193,-417.989163,-417.988218,-418.034524
gdb_56727,OC(C#N)C1(CO1)C#N,1.5018,62.73,-0.3212,-0.0231,0.2981,1087.0306,0.087449,30.06,-452.723731,-452.715143,-452.714199,-452.757646
gdb_57030,NC(C#N)C1COC1=N,3.1343,69.36,-0.2699,0.0049,0.2748,1074.5123,0.12543,30.906,-434.065547,-434.057023,-434.056079,-434.09912
gdb_57292,CC(C)(O)C#CC1CO1,2.556,82.82,-0.2541,0.0155,0.2696,1759.1545,0.155458,37.025,-422.973175,-422.962799,-422.961855,-423.010271
gdb_57751,CC(O)C#CC(=O)C#N,4.3647,76.64,-0.2988,-0.1114,0.1874,1733.4374,0.097832,32.782,-436.664722,-436.654942,-436.653998,-436.701482
gdb_57929,CC(C)C(=O)NC(=O)N,5.9272,74.49,-0.2433,-0.004,0.2393,1520.3804,0.157721,36.98,-456.419864,-456.409398,-456.408454,-456.456966
gdb_58049,CC(C)C(C#N)N1CC1,4.1912,83.42,-0.2561,0.0267,0.2829,1305.2281,0.18102,36.531,-383.25824,-383.24821,-383.247266,-383.29332
gdb_58401,CC(O)C(OC=N)C#N,4.3048,72.0,-0.2869,-0.0029,0.284,1386.6443,0.133034,35.021,-455.14269,-455.132495,-455.131551,-455.178824
gdb_58638,CC(O)C1(CC1)C1CN1,2.548,81.53,-0.2339,0.068,0.3019,1242.6249,0.193278,37.064,-404.300235,-404.29051,-404.289565,-404.334974
gdb_58749,CC(O)C12CC(O1)C2=O,1.6368,68.83,-0.2556,-0.0158,0.2397,1083.3299,0.133456,32.263,-458.905043,-458.896359,-458.895415,-458.938591
gdb_58770,CC(O)C12CC(C1)CO2,2.3555,77.73,-0.2459,0.0784,0.3243,1120.0639,0.183179,33.512,-424.209819,-424.201428,-424.200483,-424.242523
gdb_58859,CN(C)C12CC1CC2=O,3.1674,80.63,-0.2056,-0.0084,0.1972,1150.9319,0.169469,34.307,-403.120589,-403.111496,-403.110552,-403.154463
gdb_59102,CC(O)C1C(O)CC1=O,3.5616,72.01,-0.2462,-0.0275,0.2187,1169.5849,0.156382,35.636,-460.161826,-460.152121,-460.151177,-460.197136
gdb_59111,CC(C)C1C(O)CC1O,2.4618,81.69,-0.2466,0.0594,0.306,1267.1527,0.204409,38.687,-425.418045,-425.407935,-425.406991,-425.45269
gdb_59282,CC(C)C1C=CNC1=O,3.0752,80.85,-0.2155,-0.0033,0.2122,1235.4338,0.170877,34.586,-403.202889,-403.193763,-403.192819,-403.236841
gdb_59505,CC(C)C1CN1CC=O,2.6988,83.46,-0.2383,-0.0239,0.2144,1466.0957,0.191184,37.497,-404.328386,-404.317998,-404.317054,-404.364473
gdb_59677,CC(C)C1CCC1C#C,0.6001,91.43,-0.2527,0.05,0.3027,1338.3209,0.204068,38.527,-351.122349,-351.112209,-351.111264,-351.157143
gdb_60018,CC(C)CC(O)CC=O,3.3404,83.56,-0.2425,-0.0199,0.2226,1907.1856,0.201828,40.311,-425.443567,-425.432165,-425.431221,-425.481531
gdb_60730,CC(C=O)C(=O)C1CO1,3.3837,70.54,-0.2511,-0.0554,0.1957,1244.5293,0.132482,32.826,-458.959183,-458.949622,-458.948678,-458.995038
gdb_60762,CC(C=O)C(=O)OC=N,2.4119,70.11,-0.2637,-0.048,0.2158,1487.5281,0.120979,32.773,-475.061457,-475.051593,-475.050648,-475.098526
gdb_60928,CC1C(C)C1N(C)C=O,3.8198,83.67,-0.2355,0.0266,0.2621,1311.5663,0.19296,37.503,-404.361853,-404.351515,-404.350571,-404.397071
gdb_60963,CC(C=O)C1CC(O)C1,2.26,79.68,-0.2472,-0.0223,0.2249,1539.2812,0.180311,36.239,-424.225863,-424.215899,-424.214955,-424.261655
gdb_61004,CC(C=O)N1CC1C=O,2.215,74.32,-0.2414,-0.0382,0.2033,1114.8146,0.144233,33.461,-439.069073,-439.059611,-439.058667,-439.103658
gdb_61444,CC(=O)CC(O)C1CO1,1.4271,71.92,-0.2493,-0.0187,0.2306,1448.5037,0.156263,34.99,-460.159223,-460.149407,-460.148463,-460.195052
gdb_61953,OC(CCC#N)CC#C,3.4857,79.35,-0.2711,0.0324,0.3035,1885.221,0.144814,36.19,-401.93058,-401.920327,-401.919382,-401.966658
gdb_61980,CC(CCC(C)=O)C#C,2.9248,85.74,-0.2457,-0.0115,0.2342,1853.2559,0.178083,39.188,-387.086817,-387.075668,-387.074724,-387.124733
gdb_62101,NC(=O)C(O)COC=O,0.8594,63.29,-0.2745,-0.012,0.2625,1446.2084,0.12255,33.106,-512.212385,-512.202907,-512.201963,-512.248248
gdb_63387,CC1(O)CC(N)(C1)C#N,4.0399,76.74,-0.2666,0.0317,0.2983,1242.0495,0.158132,36.285,-419.210052,-419.200584,-419.19964,-419.243663
gdb_64042,CC1(C)CC=CC2OC12,1.7055,82.26,-0.2382,0.0019,0.2401,1063.2473,0.182643,34.039,-387.094455,-387.085975,-387.085031,-387.126761
gdb_64146,CC1(CCN(C1)C=O)C,4.2764,83.51,-0.2353,0.0311,0.2664,1336.3535,0.194554,35.612,-404.398702,-404.389234,-404.38829,-404.43298
gdb_64369,CC1(C)OCCC11CN1,1.5967,80.82,-0.2386,0.0722,0.3108,1086.5159,0.194138,35.555,-404.335291,-404.326107,-404.325163,-404.369303
gdb_64478,CC1(CCCOCC1)C,1.1872,88.27,-0.241,0.0742,0.3152,1266.7773,0.230072,37.775,-389.503818,-389.49435,-389.493406,-389.537223
gdb_64491,CC1(C2CC1O2)N1CC1,1.8115,79.33,-0.2243,0.0836,0.3079,1062.6088,0.170066,32.365,-403.03534,-403.027164,-403.02622,-403.067891
gdb_64499,OC1(C2CN2)C2CC1C2,1.2698,78.59,-0.2382,0.0668,0.305,1106.3989,0.172517,31.575,-403.058184,-403.050338,-403.049394,-403.091119
